Vertices Edges
22 460 directed
0,2,96
2,0,95
0,3,24
3,0,23
0,4,11
4,0,10
0,5,75
5,0,74
0,6,1
6,0,1
0,7,97
7,0,96
0,8,47
8,0,46
0,9,56
9,0,55
0,10,97
10,0,96
0,11,31
11,0,30
0,12,88
12,0,87
0,13,21
13,0,20
0,14,7
14,0,6
0,15,55
15,0,54
0,16,86
16,0,85
0,17,93
17,0,92
0,18,76
18,0,75
0,19,33
19,0,32
0,20,19
20,0,18
0,21,22
21,0,21
1,2,87
2,1,86
1,3,23
3,1,22
1,4,96
4,1,95
1,5,34
5,1,33
1,6,96
6,1,95
1,7,40
7,1,39
1,8,16
8,1,15
1,9,15
9,1,14
1,10,31
10,1,30
1,11,4
11,1,3
1,12,78
12,1,77
1,13,65
13,1,64
1,14,47
14,1,46
1,15,72
15,1,71
1,16,21
16,1,20
1,17,91
17,1,90
1,18,17
18,1,16
1,19,25
19,1,24
1,20,54
20,1,53
1,21,85
21,1,84
2,3,45
3,2,44
2,4,4
4,2,3
2,5,29
5,2,28
2,6,62
6,2,61
2,7,13
7,2,12
2,8,71
8,2,70
2,9,19
9,2,18
2,10,29
10,2,28
2,11,86
11,2,85
2,12,68
12,2,67
2,13,95
13,2,94
2,14,23
14,2,22
2,15,80
15,2,79
2,16,38
16,2,37
2,17,85
17,2,84
2,18,22
18,2,21
2,19,59
19,2,58
2,20,56
20,2,55
2,21,68
21,2,67
3,4,24
4,3,23
3,5,85
5,3,84
3,6,29
6,3,28
3,7,14
7,3,13
3,8,45
8,3,44
3,9,39
9,3,38
3,10,37
10,3,36
3,11,53
11,3,52
3,12,81
12,3,80
3,13,10
13,3,9
3,14,23
14,3,22
3,15,51
15,3,50
3,16,63
16,3,62
3,17,49
17,3,48
3,18,10
18,3,9
3,19,27
19,3,26
3,20,25
20,3,24
3,21,78
21,3,77
4,5,30
5,4,29
4,6,72
6,4,71
4,7,61
7,4,60
4,8,55
8,4,54
4,9,4
9,4,3
4,10,48
10,4,47
4,11,72
11,4,71
4,12,94
12,4,93
4,13,13
13,4,12
4,14,56
14,4,55
4,15,93
15,4,92
4,16,50
16,4,49
4,17,98
17,4,97
4,18,75
18,4,74
4,19,2
19,4,1
4,20,43
20,4,42
4,21,17
21,4,16
5,6,29
6,5,28
5,7,89
7,5,88
5,8,95
8,5,94
5,9,22
9,5,21
5,10,80
10,5,79
5,11,24
11,5,23
5,12,65
12,5,64
5,13,77
13,5,76
5,14,41
14,5,40
5,15,52
15,5,51
5,16,47
16,5,46
5,17,89
17,5,88
5,18,51
18,5,50
5,19,12
19,5,11
5,20,78
20,5,77
5,21,11
21,5,10
6,7,82
7,6,81
6,8,26
8,6,25
6,9,16
9,6,15
6,10,59
10,6,58
6,11,77
11,6,76
6,12,93
12,6,92
6,13,96
13,6,95
6,14,94
14,6,93
6,15,3
15,6,2
6,16,59
16,6,58
6,17,93
17,6,92
6,18,21
18,6,20
6,19,21
19,6,20
6,20,84
20,6,83
6,21,56
21,6,55
7,8,93
8,7,92
7,9,28
9,7,27
7,10,22
10,7,21
7,11,55
11,7,54
7,12,6
12,7,5
7,13,46
13,7,45
7,14,85
14,7,84
7,15,63
15,7,62
7,16,5
16,7,4
7,17,2
17,7,1
7,18,11
18,7,10
7,19,83
19,7,82
7,20,44
20,7,43
7,21,57
21,7,56
8,9,23
9,8,22
8,10,49
10,8,48
8,11,28
11,8,27
8,12,26
12,8,25
8,13,50
13,8,49
8,14,11
14,8,10
8,15,30
15,8,29
8,16,83
16,8,82
8,17,20
17,8,19
8,18,20
18,8,19
8,19,57
19,8,56
8,20,91
20,8,90
8,21,66
21,8,65
9,10,30
10,9,29
9,11,4
11,9,3
9,12,72
12,9,71
9,13,17
13,9,16
9,14,86
14,9,85
9,15,22
15,9,21
9,16,47
16,9,46
9,17,96
17,9,95
9,18,92
18,9,91
9,19,63
19,9,62
9,20,58
20,9,57
9,21,33
21,9,32
10,11,5
11,10,4
10,12,24
12,10,23
10,13,86
13,10,85
10,14,62
14,10,61
10,15,89
15,10,88
10,16,77
16,10,76
10,17,76
17,10,75
10,18,73
18,10,72
10,19,18
19,10,17
10,20,66
20,10,65
10,21,44
21,10,43
11,12,3
12,11,2
11,13,86
13,11,85
11,14,83
14,11,82
11,15,6
15,11,5
11,16,62
16,11,61
11,17,72
17,11,71
11,18,39
18,11,38
11,19,97
19,11,96
11,20,32
20,11,31
11,21,90
21,11,89
12,13,65
13,12,64
12,14,30
14,12,29
12,15,99
15,12,98
12,16,51
16,12,50
12,17,87
17,12,86
12,18,75
18,12,74
12,19,26
19,12,25
12,20,83
20,12,82
12,21,77
21,12,76
13,14,11
14,13,10
13,15,26
15,13,25
13,16,35
16,13,34
13,17,30
17,13,29
13,18,79
18,13,78
13,19,71
19,13,70
13,20,25
20,13,24
13,21,63
21,13,62
14,15,46
15,14,45
14,16,82
16,14,81
14,17,6
17,14,5
14,18,42
18,14,41
14,19,71
19,14,70
14,20,85
20,14,84
14,21,27
21,14,26
15,16,89
16,15,88
15,17,34
17,15,33
15,18,35
18,15,34
15,19,11
19,15,10
15,20,91
20,15,90
15,21,85
21,15,84
16,17,36
17,16,35
16,18,91
18,16,90
16,19,33
19,16,32
16,20,55
20,16,54
16,21,97
21,16,96
17,18,50
18,17,49
17,19,87
19,17,86
17,20,73
20,17,72
17,21,75
21,17,74
18,19,59
19,18,58
18,20,51
20,18,50
18,21,53
21,18,52
19,20,12
20,19,11
19,21,59
21,19,58
20,21,1
21,20,1
