Vertices Edges
19 340 directed
0,2,69
2,0,68
0,3,28
3,0,27
0,4,1
4,0,1
0,5,42
5,0,41
0,6,72
6,0,71
0,7,74
7,0,73
0,8,7
8,0,6
0,9,48
9,0,47
0,10,57
10,0,56
0,11,68
11,0,67
0,12,51
12,0,50
0,13,97
13,0,96
0,14,76
14,0,75
0,15,21
15,0,20
0,16,21
16,0,20
0,17,87
17,0,86
0,18,12
18,0,11
1,2,94
2,1,93
1,3,92
3,1,91
1,4,9
4,1,8
1,5,98
5,1,97
1,6,99
6,1,98
1,7,97
7,1,96
1,8,88
8,1,87
1,9,60
9,1,59
1,10,76
10,1,75
1,11,56
11,1,55
1,12,29
12,1,28
1,13,48
13,1,47
1,14,82
14,1,81
1,15,24
15,1,23
1,16,57
16,1,56
1,17,89
17,1,88
1,18,53
18,1,52
2,3,53
3,2,52
2,4,35
4,2,34
2,5,89
5,2,88
2,6,89
6,2,88
2,7,76
7,2,75
2,8,13
8,2,12
2,9,35
9,2,34
2,10,32
10,2,31
2,11,16
11,2,15
2,12,53
12,2,52
2,13,58
13,2,57
2,14,8
14,2,7
2,15,1
15,2,1
2,16,15
16,2,14
2,17,50
17,2,49
2,18,82
18,2,81
3,4,29
4,3,28
3,5,71
5,3,70
3,6,81
6,3,80
3,7,9
7,3,8
3,8,37
8,3,36
3,9,47
9,3,46
3,10,98
10,3,97
3,11,77
11,3,76
3,12,68
12,3,67
3,13,84
13,3,83
3,14,24
14,3,23
3,15,94
15,3,93
3,16,39
16,3,38
3,17,98
17,3,97
3,18,38
18,3,37
4,5,92
5,4,91
4,6,80
6,4,79
4,7,32
7,4,31
4,8,46
8,4,45
4,9,6
9,4,5
4,10,59
10,4,58
4,11,84
11,4,83
4,12,77
12,4,76
4,13,48
13,4,47
4,14,54
14,4,53
4,15,16
15,4,15
4,16,66
16,4,65
4,17,44
17,4,43
4,18,36
18,4,35
5,6,64
6,5,63
5,7,81
7,5,80
5,8,91
8,5,90
5,9,93
9,5,92
5,10,64
10,5,63
5,11,13
11,5,12
5,12,82
12,5,81
5,13,11
13,5,10
5,14,20
14,5,19
5,15,89
15,5,88
5,16,93
16,5,92
5,17,17
17,5,16
5,18,50
18,5,49
6,7,34
7,6,33
6,8,50
8,6,49
6,9,89
9,6,88
6,10,88
10,6,87
6,11,94
11,6,93
6,12,6
12,6,5
6,13,14
13,6,13
6,14,42
14,6,41
6,15,92
15,6,91
6,16,70
16,6,69
6,17,66
17,6,65
6,18,20
18,6,19
7,8,54
8,7,53
7,9,70
9,7,69
7,10,74
10,7,73
7,11,78
11,7,77
7,12,35
12,7,34
7,13,81
13,7,80
7,14,62
14,7,61
7,15,32
15,7,31
7,16,43
16,7,42
7,17,43
17,7,42
7,18,93
18,7,92
8,9,10
9,8,9
8,10,43
10,8,42
8,11,19
11,8,18
8,12,47
12,8,46
8,13,28
13,8,27
8,14,67
14,8,66
8,15,95
15,8,94
8,16,7
16,8,6
8,17,92
17,8,91
8,18,57
18,8,56
9,10,88
10,9,87
9,11,26
11,9,25
9,12,54
12,9,53
9,13,45
13,9,44
9,14,90
14,9,89
9,15,54
15,9,53
9,16,41
16,9,40
9,17,47
17,9,46
9,18,45
18,9,44
10,11,2
11,10,1
10,12,55
12,10,54
10,13,38
13,10,37
10,14,64
14,10,63
10,15,73
15,10,72
10,16,1
16,10,1
10,17,41
17,10,40
10,18,66
18,10,65
11,12,66
12,11,65
11,13,42
13,11,41
11,14,42
14,11,41
11,15,30
15,11,29
11,16,40
16,11,39
11,17,99
17,11,98
11,18,7
18,11,6
12,13,49
13,12,48
12,14,1
14,12,1
12,15,87
15,12,86
12,16,80
16,12,79
12,17,13
17,12,12
12,18,28
18,12,27
13,14,46
14,13,45
13,15,54
15,13,53
13,16,46
16,13,45
13,17,57
17,13,56
13,18,71
18,13,70
14,15,95
15,14,94
14,16,44
16,14,43
14,17,97
17,14,96
14,18,85
18,14,84
15,16,25
16,15,24
15,17,55
17,15,54
15,18,59
18,15,58
16,17,73
17,16,72
16,18,91
18,16,90
17,18,76
18,17,75
