Vertices Edges
18 304 directed
0,2,33
2,0,32
0,3,16
3,0,15
0,4,52
4,0,51
0,5,65
5,0,64
0,6,10
6,0,9
0,7,26
7,0,25
0,8,12
8,0,11
0,9,97
9,0,96
0,10,29
10,0,28
0,11,98
11,0,97
0,12,91
12,0,90
0,13,36
13,0,35
0,14,18
14,0,17
0,15,8
15,0,7
0,16,97
16,0,96
0,17,87
17,0,86
1,2,67
2,1,66
1,3,28
3,1,27
1,4,57
4,1,56
1,5,85
5,1,84
1,6,37
6,1,36
1,7,66
7,1,65
1,8,51
8,1,50
1,9,25
9,1,24
1,10,87
10,1,86
1,11,41
11,1,40
1,12,61
12,1,60
1,13,40
13,1,39
1,14,44
14,1,43
1,15,17
15,1,16
1,16,29
16,1,28
1,17,3
17,1,2
2,3,33
3,2,32
2,4,43
4,2,42
2,5,39
5,2,38
2,6,11
6,2,10
2,7,81
7,2,80
2,8,60
8,2,59
2,9,76
9,2,75
2,10,4
10,2,3
2,11,52
11,2,51
2,12,62
12,2,61
2,13,44
13,2,43
2,14,8
14,2,7
2,15,26
15,2,25
2,16,83
16,2,82
2,17,50
17,2,49
3,4,99
4,3,98
3,5,21
5,3,20
3,6,18
6,3,17
3,7,65
7,3,64
3,8,88
8,3,87
3,9,99
9,3,98
3,10,60
10,3,59
3,11,81
11,3,80
3,12,47
12,3,46
3,13,2
13,3,1
3,14,1
14,3,1
3,15,11
15,3,10
3,16,34
16,3,33
3,17,67
17,3,66
4,5,57
5,4,56
4,6,59
6,4,58
4,7,99
7,4,98
4,8,95
8,4,94
4,9,98
9,4,97
4,10,96
10,4,95
4,11,71
11,4,70
4,12,97
12,4,96
4,13,75
13,4,74
4,14,91
14,4,90
4,15,44
15,4,43
4,16,84
16,4,83
4,17,99
17,4,98
5,6,22
6,5,21
5,7,40
7,5,39
5,8,23
8,5,22
5,9,54
9,5,53
5,10,23
10,5,22
5,11,29
11,5,28
5,12,12
12,5,11
5,13,79
13,5,78
5,14,8
14,5,7
5,15,26
15,5,25
5,16,15
16,5,14
5,17,26
17,5,25
6,7,42
7,6,41
6,8,67
8,6,66
6,9,59
9,6,58
6,10,45
10,6,44
6,11,96
11,6,95
6,12,89
12,6,88
6,13,34
13,6,33
6,14,36
14,6,35
6,15,10
15,6,9
6,16,18
16,6,17
6,17,80
17,6,79
7,8,21
8,7,20
7,9,92
9,7,91
7,10,16
10,7,15
7,11,51
11,7,50
7,12,13
12,7,12
7,13,83
13,7,82
7,14,91
14,7,90
7,15,74
15,7,73
7,16,77
16,7,76
7,17,81
17,7,80
8,9,21
9,8,20
8,10,52
10,8,51
8,11,15
11,8,14
8,12,86
12,8,85
8,13,94
13,8,93
8,14,30
14,8,29
8,15,23
15,8,22
8,16,45
16,8,44
8,17,14
17,8,13
9,10,55
10,9,54
9,11,28
11,9,27
9,12,33
12,9,32
9,13,22
13,9,21
9,14,97
14,9,96
9,15,65
15,9,64
9,16,98
16,9,97
9,17,51
17,9,50
10,11,73
11,10,72
10,12,34
12,10,33
10,13,72
13,10,71
10,14,23
14,10,22
10,15,76
15,10,75
10,16,45
16,10,44
10,17,34
17,10,33
11,12,32
12,11,31
11,13,95
13,11,94
11,14,24
14,11,23
11,15,41
15,11,40
11,16,98
16,11,97
11,17,26
17,11,25
12,13,21
13,12,20
12,14,36
14,12,35
12,15,36
15,12,35
12,16,6
16,12,5
12,17,73
17,12,72
13,14,40
14,13,39
13,15,19
15,13,18
13,16,57
16,13,56
13,17,26
17,13,25
14,15,94
15,14,93
14,16,47
16,14,46
14,17,18
17,14,17
15,16,95
16,15,94
15,17,92
17,15,91
16,17,20
17,16,19
