Vertices Edges
20 378 directed
0,2,1
2,0,1
0,3,99
3,0,98
0,4,28
4,0,27
0,5,43
5,0,42
0,6,30
6,0,29
0,7,59
7,0,58
0,8,80
8,0,79
0,9,95
9,0,94
0,10,83
10,0,82
0,11,47
11,0,46
0,12,66
12,0,65
0,13,47
13,0,46
0,14,48
14,0,47
0,15,86
15,0,85
0,16,58
16,0,57
0,17,23
17,0,22
0,18,1
18,0,1
0,19,7
19,0,6
1,2,10
2,1,9
1,3,79
3,1,78
1,4,67
4,1,66
1,5,70
5,1,69
1,6,55
6,1,54
1,7,15
7,1,14
1,8,30
8,1,29
1,9,86
9,1,85
1,10,50
10,1,49
1,11,32
11,1,31
1,12,23
12,1,22
1,13,74
13,1,73
1,14,67
14,1,66
1,15,67
15,1,66
1,16,92
16,1,91
1,17,71
17,1,70
1,18,6
18,1,5
1,19,20
19,1,19
2,3,2
3,2,1
2,4,86
4,2,85
2,5,79
5,2,78
2,6,16
6,2,15
2,7,27
7,2,26
2,8,79
8,2,78
2,9,88
9,2,87
2,10,5
10,2,4
2,11,2
11,2,1
2,12,33
12,2,32
2,13,27
13,2,26
2,14,82
14,2,81
2,15,43
15,2,42
2,16,17
16,2,16
2,17,96
17,2,95
2,18,9
18,2,8
2,19,87
19,2,86
3,4,63
4,3,62
3,5,70
5,3,69
3,6,50
6,3,49
3,7,22
7,3,21
3,8,38
8,3,37
3,9,49
9,3,48
3,10,76
10,3,75
3,11,24
11,3,23
3,12,64
12,3,63
3,13,64
13,3,63
3,14,54
14,3,53
3,15,65
15,3,64
3,16,84
16,3,83
3,17,11
17,3,10
3,18,22
18,3,21
3,19,89
19,3,88
4,5,11
5,4,10
4,6,20
6,4,19
4,7,45
7,4,44
4,8,11
8,4,10
4,9,87
9,4,86
4,10,86
10,4,85
4,11,21
11,4,20
4,12,10
12,4,9
4,13,54
13,4,53
4,14,72
14,4,71
4,15,44
15,4,43
4,16,12
16,4,11
4,17,30
17,4,29
4,18,41
18,4,40
4,19,45
19,4,44
5,6,85
6,5,84
5,7,55
7,5,54
5,8,49
8,5,48
5,9,8
9,5,7
5,10,65
10,5,64
5,11,15
11,5,14
5,12,42
12,5,41
5,13,81
13,5,80
5,14,36
14,5,35
5,15,36
15,5,35
5,16,9
16,5,8
5,17,17
17,5,16
5,18,53
18,5,52
5,19,30
19,5,29
6,7,2
7,6,1
6,8,77
8,6,76
6,9,30
9,6,29
6,10,74
10,6,73
6,11,14
11,6,13
6,12,54
12,6,53
6,13,40
13,6,39
6,14,96
14,6,95
6,15,44
15,6,43
6,16,57
16,6,56
6,17,2
17,6,1
6,18,49
18,6,48
6,19,34
19,6,33
7,8,47
8,7,46
7,9,18
9,7,17
7,10,49
10,7,48
7,11,70
11,7,69
7,12,61
12,7,60
7,13,25
13,7,24
7,14,19
14,7,18
7,15,95
15,7,94
7,16,18
16,7,17
7,17,71
17,7,70
7,18,44
18,7,43
7,19,33
19,7,32
8,9,81
9,8,80
8,10,17
10,8,16
8,11,47
11,8,46
8,12,42
12,8,41
8,13,18
13,8,17
8,14,74
14,8,73
8,15,36
15,8,35
8,16,7
16,8,6
8,17,37
17,8,36
8,18,79
18,8,78
8,19,71
19,8,70
9,10,25
10,9,24
9,11,80
11,9,79
9,12,26
12,9,25
9,13,3
13,9,2
9,14,22
14,9,21
9,15,69
15,9,68
9,16,1
16,9,1
9,17,78
17,9,77
9,18,23
18,9,22
9,19,86
19,9,85
10,11,14
11,10,13
10,12,7
12,10,6
10,13,35
13,10,34
10,14,48
14,10,47
10,15,50
15,10,49
10,16,62
16,10,61
10,17,88
17,10,87
10,18,45
18,10,44
10,19,66
19,10,65
11,12,17
12,11,16
11,13,81
13,11,80
11,14,16
14,11,15
11,15,69
15,11,68
11,16,11
16,11,10
11,17,20
17,11,19
11,18,95
18,11,94
11,19,41
19,11,40
12,13,72
13,12,71
12,14,53
14,12,52
12,15,60
15,12,59
12,16,73
16,12,72
12,17,9
17,12,8
12,18,96
18,12,95
12,19,1
19,12,1
13,14,27
14,13,26
13,15,7
15,13,6
13,16,12
16,13,11
13,17,4
17,13,3
13,18,45
18,13,44
13,19,62
19,13,61
14,15,11
15,14,10
14,16,52
16,14,51
14,17,89
17,14,88
14,18,35
18,14,34
14,19,13
19,14,12
15,16,94
16,15,93
15,17,56
17,15,55
15,18,86
18,15,85
15,19,24
19,15,23
16,17,51
17,16,50
16,18,7
18,16,6
16,19,8
19,16,7
17,18,37
18,17,36
17,19,23
19,17,22
18,19,13
19,18,12
