Vertices Edges
25 598 directed
0,2,83
2,0,82
0,3,96
3,0,95
0,4,32
4,0,31
0,5,9
5,0,8
0,6,57
6,0,56
0,7,68
7,0,67
0,8,33
8,0,32
0,9,54
9,0,53
0,10,72
10,0,71
0,11,1
11,0,1
0,12,43
12,0,42
0,13,7
13,0,6
0,14,13
14,0,12
0,15,58
15,0,57
0,16,61
16,0,60
0,17,99
17,0,98
0,18,14
18,0,13
0,19,58
19,0,57
0,20,1
20,0,1
0,21,46
21,0,45
0,22,28
22,0,27
0,23,75
23,0,74
0,24,72
24,0,71
1,2,27
2,1,26
1,3,28
3,1,27
1,4,26
4,1,25
1,5,85
5,1,84
1,6,61
6,1,60
1,7,1
7,1,1
1,8,80
8,1,79
1,9,24
9,1,23
1,10,81
10,1,80
1,11,17
11,1,16
1,12,74
12,1,73
1,13,71
13,1,70
1,14,5
14,1,4
1,15,10
15,1,9
1,16,71
16,1,70
1,17,94
17,1,93
1,18,3
18,1,2
1,19,93
19,1,92
1,20,81
20,1,80
1,21,14
21,1,13
1,22,9
22,1,8
1,23,19
23,1,18
1,24,9
24,1,8
2,3,18
3,2,17
2,4,27
4,2,26
2,5,29
5,2,28
2,6,28
6,2,27
2,7,43
7,2,42
2,8,49
8,2,48
2,9,26
9,2,25
2,10,54
10,2,53
2,11,56
11,2,55
2,12,89
12,2,88
2,13,7
13,2,6
2,14,96
14,2,95
2,15,27
15,2,26
2,16,40
16,2,39
2,17,8
17,2,7
2,18,67
18,2,66
2,19,73
19,2,72
2,20,32
20,2,31
2,21,68
21,2,67
2,22,83
22,2,82
2,23,46
23,2,45
2,24,66
24,2,65
3,4,73
4,3,72
3,5,3
5,3,2
3,6,90
6,3,89
3,7,6
7,3,5
3,8,45
8,3,44
3,9,86
9,3,85
3,10,38
10,3,37
3,11,19
11,3,18
3,12,9
12,3,8
3,13,43
13,3,42
3,14,21
14,3,20
3,15,60
15,3,59
3,16,38
16,3,37
3,17,45
17,3,44
3,18,31
18,3,30
3,19,83
19,3,82
3,20,14
20,3,13
3,21,37
21,3,36
3,22,67
22,3,66
3,23,5
23,3,4
3,24,38
24,3,37
4,5,67
5,4,66
4,6,55
6,4,54
4,7,92
7,4,91
4,8,52
8,4,51
4,9,74
9,4,73
4,10,22
10,4,21
4,11,42
11,4,41
4,12,59
12,4,58
4,13,57
13,4,56
4,14,18
14,4,17
4,15,43
15,4,42
4,16,70
16,4,69
4,17,65
17,4,64
4,18,94
18,4,93
4,19,77
19,4,76
4,20,76
20,4,75
4,21,38
21,4,37
4,22,17
22,4,16
4,23,15
23,4,14
4,24,85
24,4,84
5,6,57
6,5,56
5,7,14
7,5,13
5,8,7
8,5,6
5,9,70
9,5,69
5,10,35
10,5,34
5,11,93
11,5,92
5,12,56
12,5,55
5,13,26
13,5,25
5,14,88
14,5,87
5,15,57
15,5,56
5,16,78
16,5,77
5,17,23
17,5,22
5,18,59
18,5,58
5,19,11
19,5,10
5,20,76
20,5,75
5,21,69
21,5,68
5,22,90
22,5,89
5,23,85
23,5,84
5,24,7
24,5,6
6,7,7
7,6,6
6,8,15
8,6,14
6,9,97
9,6,96
6,10,28
10,6,27
6,11,10
11,6,9
6,12,56
12,6,55
6,13,10
13,6,9
6,14,6
14,6,5
6,15,70
15,6,69
6,16,17
16,6,16
6,17,42
17,6,41
6,18,5
18,6,4
6,19,55
19,6,54
6,20,58
20,6,57
6,21,76
21,6,75
6,22,93
22,6,92
6,23,91
23,6,90
6,24,38
24,6,37
7,8,70
8,7,69
7,9,34
9,7,33
7,10,17
10,7,16
7,11,89
11,7,88
7,12,65
12,7,64
7,13,28
13,7,27
7,14,22
14,7,21
7,15,23
15,7,22
7,16,46
16,7,45
7,17,9
17,7,8
7,18,68
18,7,67
7,19,91
19,7,90
7,20,11
20,7,10
7,21,37
21,7,36
7,22,23
22,7,22
7,23,36
23,7,35
7,24,75
24,7,74
8,9,5
9,8,4
8,10,8
10,8,7
8,11,37
11,8,36
8,12,86
12,8,85
8,13,32
13,8,31
8,14,28
14,8,27
8,15,66
15,8,65
8,16,43
16,8,42
8,17,81
17,8,80
8,18,71
18,8,70
8,19,50
19,8,49
8,20,58
20,8,57
8,21,17
21,8,16
8,22,39
22,8,38
8,23,58
23,8,57
8,24,80
24,8,79
9,10,74
10,9,73
9,11,81
11,9,80
