Vertices Edges
14 180 directed
0,2,54
2,0,53
0,3,44
3,0,43
0,4,45
4,0,44
0,5,13
5,0,12
0,6,65
6,0,64
0,7,18
7,0,17
0,8,75
8,0,74
0,9,80
9,0,79
0,10,64
10,0,63
0,11,58
11,0,57
0,12,2
12,0,1
0,13,8
13,0,7
1,2,48
2,1,47
1,3,83
3,1,82
1,4,99
4,1,98
1,5,2
5,1,1
1,6,68
6,1,67
1,7,79
7,1,78
1,8,62
8,1,61
1,9,5
9,1,4
1,10,14
10,1,13
1,11,40
11,1,39
1,12,19
12,1,18
1,13,44
13,1,43
2,3,68
3,2,67
2,4,46
4,2,45
2,5,21
5,2,20
2,6,68
6,2,67
2,7,14
7,2,13
2,8,78
8,2,77
2,9,3
9,2,2
2,10,72
10,2,71
2,11,64
11,2,63
2,12,2
12,2,1
2,13,96
13,2,95
3,4,41
4,3,40
3,5,68
5,3,67
3,6,95
6,3,94
3,7,81
7,3,80
3,8,44
8,3,43
3,9,69
9,3,68
3,10,38
10,3,37
3,11,34
11,3,33
3,12,19
12,3,18
3,13,15
13,3,14
4,5,4
5,4,3
4,6,17
6,4,16
4,7,9
7,4,8
4,8,93
8,4,92
4,9,23
9,4,22
4,10,84
10,4,83
4,11,92
11,4,91
4,12,87
12,4,86
4,13,5
13,4,4
5,6,53
6,5,52
5,7,92
7,5,91
5,8,23
8,5,22
5,9,49
9,5,48
5,10,73
10,5,72
5,11,83
11,5,82
5,12,59
12,5,58
5,13,77
13,5,76
6,7,20
7,6,19
6,8,73
8,6,72
6,9,42
9,6,41
6,10,15
10,6,14
6,11,14
11,6,13
6,12,68
12,6,67
6,13,3
13,6,2
7,8,95
8,7,94
7,9,26
9,7,25
7,10,41
10,7,40
7,11,81
11,7,80
7,12,84
12,7,83
7,13,13
13,7,12
8,9,70
9,8,69
8,10,20
10,8,19
8,11,32
11,8,31
8,12,70
12,8,69
8,13,78
13,8,77
9,10,60
10,9,59
9,11,41
11,9,40
9,12,1
12,9,1
9,13,56
13,9,55
10,11,24
11,10,23
10,12,73
12,10,72
10,13,26
13,10,25
11,12,42
12,11,41
11,13,32
13,11,31
12,13,59
13,12,58
