Vertices Edges
21 418 directed
0,2,71
2,0,70
0,3,93
3,0,92
0,4,79
4,0,78
0,5,83
5,0,82
0,6,30
6,0,29
0,7,60
7,0,59
0,8,22
8,0,21
0,9,40
9,0,39
0,10,86
10,0,85
0,11,1
11,0,1
0,12,84
12,0,83
0,13,44
13,0,43
0,14,75
14,0,74
0,15,60
15,0,59
0,16,4
16,0,3
0,17,59
17,0,58
0,18,20
18,0,19
0,19,53
19,0,52
0,20,16
20,0,15
1,2,79
2,1,78
1,3,35
3,1,34
1,4,14
4,1,13
1,5,96
5,1,95
1,6,53
6,1,52
1,7,65
7,1,64
1,8,59
8,1,58
1,9,42
9,1,41
1,10,40
10,1,39
1,11,60
11,1,59
1,12,6
12,1,5
1,13,4
13,1,3
1,14,97
14,1,96
1,15,20
15,1,19
1,16,17
16,1,16
1,17,38
17,1,37
1,18,65
18,1,64
1,19,10
19,1,9
1,20,87
20,1,86
2,3,43
3,2,42
2,4,87
4,2,86
2,5,71
5,2,70
2,6,28
6,2,27
2,7,66
7,2,65
2,8,13
8,2,12
2,9,76
9,2,75
2,10,91
10,2,90
2,11,30
11,2,29
2,12,58
12,2,57
2,13,38
13,2,37
2,14,96
14,2,95
2,15,13
15,2,12
2,16,93
16,2,92
2,17,69
17,2,68
2,18,7
18,2,6
2,19,83
19,2,82
2,20,7
20,2,6
3,4,73
4,3,72
3,5,46
5,3,45
3,6,14
6,3,13
3,7,96
7,3,95
3,8,34
8,3,33
3,9,5
9,3,4
3,10,38
10,3,37
3,11,56
11,3,55
3,12,45
12,3,44
3,13,41
13,3,40
3,14,90
14,3,89
3,15,82
15,3,81
3,16,80
16,3,79
3,17,33
17,3,32
3,18,36
18,3,35
3,19,81
19,3,80
3,20,7
20,3,6
4,5,66
5,4,65
4,6,52
6,4,51
4,7,45
7,4,44
4,8,97
8,4,96
4,9,90
9,4,89
4,10,28
10,4,27
4,11,42
11,4,41
4,12,66
12,4,65
4,13,61
13,4,60
4,14,29
14,4,28
4,15,68
15,4,67
4,16,12
16,4,11
4,17,23
17,4,22
4,18,96
18,4,95
4,19,1
19,4,1
4,20,31
20,4,30
5,6,45
6,5,44
5,7,44
7,5,43
5,8,17
8,5,16
5,9,65
9,5,64
5,10,60
10,5,59
5,11,29
11,5,28
5,12,21
12,5,20
5,13,50
13,5,49
5,14,93
14,5,92
5,15,64
15,5,63
5,16,58
16,5,57
5,17,10
17,5,9
5,18,16
18,5,15
5,19,84
19,5,83
5,20,25
20,5,24
6,7,61
7,6,60
6,8,49
8,6,48
6,9,93
9,6,92
6,10,18
10,6,17
6,11,12
11,6,11
6,12,19
12,6,18
6,13,85
13,6,84
6,14,44
14,6,43
6,15,71
15,6,70
6,16,86
16,6,85
6,17,86
17,6,85
6,18,7
18,6,6
6,19,21
19,6,20
6,20,69
20,6,68
7,8,14
8,7,13
7,9,77
9,7,76
7,10,90
10,7,89
7,11,76
11,7,75
7,12,80
12,7,79
7,13,61
13,7,60
7,14,55
14,7,54
7,15,20
15,7,19
7,16,82
16,7,81
7,17,91
17,7,90
7,18,86
18,7,85
7,19,7
19,7,6
7,20,36
20,7,35
8,9,65
9,8,64
8,10,73
10,8,72
8,11,90
11,8,89
8,12,1
12,8,1
8,13,83
13,8,82
8,14,59
14,8,58
8,15,93
15,8,92
8,16,3
16,8,2
8,17,92
17,8,91
8,18,26
18,8,25
8,19,92
19,8,91
8,20,27
20,8,26
9,10,33
10,9,32
9,11,57
11,9,56
9,12,22
12,9,21
9,13,50
13,9,49
9,14,94
14,9,93
9,15,35
15,9,34
9,16,61
16,9,60
9,17,68
17,9,67
9,18,34
18,9,33
9,19,76
19,9,75
9,20,19
20,9,18
10,11,52
11,10,51
10,12,43
12,10,42
10,13,73
13,10,72
10,14,33
14,10,32
10,15,80
15,10,79
10,16,59
16,10,58
10,17,31
17,10,30
10,18,86
18,10,85
10,19,16
19,10,15
10,20,45
20,10,44
11,12,21
12,11,20
11,13,57
13,11,56
11,14,27
14,11,26
11,15,81
15,11,80
11,16,45
16,11,44
11,17,32
17,11,31
11,18,54
18,11,53
11,19,25
19,11,24
11,20,84
20,11,83
12,13,44
13,12,43
12,14,2
14,12,1
12,15,27
15,12,26
12,16,4
16,12,3
12,17,60
17,12,59
12,18,4
18,12,3
12,19,57
19,12,56
12,20,23
20,12,22
13,14,45
14,13,44
13,15,75
15,13,74
13,16,32
16,13,31
13,17,11
17,13,10
13,18,8
18,13,7
13,19,37
19,13,36
13,20,76
20,13,75
14,15,38
15,14,37
14,16,46
16,14,45
14,17,2
17,14,1
14,18,85
18,14,84
14,19,4
19,14,3
14,20,4
20,14,3
15,16,51
16,15,50
15,17,62
17,15,61
15,18,42
18,15,41
15,19,98
19,15,97
15,20,99
20,15,98
16,17,88
17,16,87
16,18,16
18,16,15
16,19,53
19,16,52
16,20,73
20,16,72
17,18,6
18,17,5
17,19,97
19,17,96
17,20,48
20,17,47
18,19,63
19,18,62
18,20,89
20,18,88
19,20,1
20,19,1
