Vertices Edges
12 130 directed
0,2,68
2,0,67
0,3,59
3,0,58
0,4,86
4,0,85
0,5,40
5,0,39
0,6,53
6,0,52
0,7,52
7,0,51
0,8,11
8,0,10
0,9,51
9,0,50
0,10,85
10,0,84
0,11,75
11,0,74
1,2,44
2,1,43
1,3,74
3,1,73
1,4,71
4,1,70
1,5,6
5,1,5
1,6,71
6,1,70
1,7,43
7,1,42
1,8,3
8,1,2
1,9,84
9,1,83
1,10,9
10,1,8
1,11,71
11,1,70
2,3,28
3,2,27
2,4,19
4,2,18
2,5,63
5,2,62
2,6,97
6,2,96
2,7,86
7,2,85
2,8,11
8,2,10
2,9,92
9,2,91
2,10,14
10,2,13
2,11,47
11,2,46
3,4,31
4,3,30
3,5,54
5,3,53
3,6,27
6,3,26
3,7,28
7,3,27
3,8,18
8,3,17
3,9,57
9,3,56
3,10,62
10,3,61
3,11,31
11,3,30
4,5,37
5,4,36
4,6,35
6,4,34
4,7,42
7,4,41
4,8,6
8,4,5
4,9,72
9,4,71
4,10,38
10,4,37
4,11,29
11,4,28
5,6,17
6,5,16
5,7,20
7,5,19
5,8,43
8,5,42
5,9,82
9,5,81
5,10,81
10,5,80
5,11,11
11,5,10
6,7,41
7,6,40
6,8,34
8,6,33
6,9,11
9,6,10
6,10,93
10,6,92
6,11,9
11,6,8
7,8,59
8,7,58
7,9,9
9,7,8
7,10,60
10,7,59
7,11,82
11,7,81
8,9,95
9,8,94
8,10,86
10,8,85
8,11,35
11,8,34
9,10,52
10,9,51
9,11,44
11,9,43
10,11,51
11,10,50
