Vertices Edges
17 270 directed
0,2,21
2,0,20
0,3,94
3,0,93
0,4,3
4,0,2
0,5,88
5,0,87
0,6,69
6,0,68
0,7,45
7,0,44
0,8,96
8,0,95
0,9,23
9,0,22
0,10,72
10,0,71
0,11,12
11,0,11
0,12,57
12,0,56
0,13,11
13,0,10
0,14,98
14,0,97
0,15,87
15,0,86
0,16,52
16,0,51
1,2,30
2,1,29
1,3,8
3,1,7
1,4,81
4,1,80
1,5,47
5,1,46
1,6,11
6,1,10
1,7,51
7,1,50
1,8,82
8,1,81
1,9,60
9,1,59
1,10,15
10,1,14
1,11,74
11,1,73
1,12,87
12,1,86
1,13,24
13,1,23
1,14,66
14,1,65
1,15,41
15,1,40
1,16,28
16,1,27
2,3,38
3,2,37
2,4,84
4,2,83
2,5,74
5,2,73
2,6,26
6,2,25
2,7,74
7,2,73
2,8,2
8,2,1
2,9,90
9,2,89
2,10,45
10,2,44
2,11,45
11,2,44
2,12,28
12,2,27
2,13,54
13,2,53
2,14,28
14,2,27
2,15,33
15,2,32
2,16,64
16,2,63
3,4,30
4,3,29
3,5,93
5,3,92
3,6,32
6,3,31
3,7,10
7,3,9
3,8,4
8,3,3
3,9,52
9,3,51
3,10,4
10,3,3
3,11,52
11,3,51
3,12,75
12,3,74
3,13,1
13,3,1
3,14,36
14,3,35
3,15,55
15,3,54
3,16,64
16,3,63
4,5,72
5,4,71
4,6,15
6,4,14
4,7,18
7,4,17
4,8,94
8,4,93
4,9,81
9,4,80
4,10,62
10,4,61
4,11,9
11,4,8
4,12,96
12,4,95
4,13,45
13,4,44
4,14,33
14,4,32
4,15,83
15,4,82
4,16,5
16,4,4
5,6,31
6,5,30
5,7,90
7,5,89
5,8,96
8,5,95
5,9,24
9,5,23
5,10,77
10,5,76
5,11,82
11,5,81
5,12,85
12,5,84
5,13,79
13,5,78
5,14,49
14,5,48
5,15,91
15,5,90
5,16,57
16,5,56
6,7,18
7,6,17
6,8,2
8,6,1
6,9,2
9,6,1
6,10,12
10,6,11
6,11,93
11,6,92
6,12,89
12,6,88
6,13,49
13,6,48
6,14,26
14,6,25
6,15,57
15,6,56
6,16,68
16,6,67
7,8,63
8,7,62
7,9,37
9,7,36
7,10,40
10,7,39
7,11,37
11,7,36
7,12,96
12,7,95
7,13,89
13,7,88
7,14,9
14,7,8
7,15,43
15,7,42
7,16,15
16,7,14
8,9,55
9,8,54
8,10,1
10,8,1
8,11,92
11,8,91
8,12,84
12,8,83
8,13,22
13,8,21
8,14,23
14,8,22
8,15,4
15,8,3
8,16,48
16,8,47
9,10,83
10,9,82
9,11,47
11,9,46
9,12,69
12,9,68
9,13,66
13,9,65
9,14,79
14,9,78
9,15,63
15,9,62
9,16,83
16,9,82
10,11,40
11,10,39
10,12,25
12,10,24
10,13,22
13,10,21
10,14,13
14,10,12
10,15,94
15,10,93
10,16,60
16,10,59
11,12,69
12,11,68
11,13,87
13,11,86
11,14,74
14,11,73
11,15,50
15,11,49
11,16,50
16,11,49
12,13,80
13,12,79
12,14,27
14,12,26
12,15,35
15,12,34
12,16,14
16,12,13
13,14,88
14,13,87
13,15,98
15,13,97
13,16,83
16,13,82
14,15,65
15,14,64
14,16,3
16,14,2
15,16,20
16,15,19
